PostID,Date,Platform,ContentType,Campaign,PostHour,Impressions,Reach,Engagements,Likes,Comments,Shares,Clicks,Saves,VideoViews,FollowersGained,AdSpend,TargetAudience,PostCaption,HashtagCount,MediaCount,IsSponsored,InfluencerID,SentimentScore,CTR,EngagementRate,CostPerEngagement,ReachRate,ClickThroughRate,VideoViewRate,SaveRate,FollowerGrowthRate,ROI
POST_04372,2025-06-12,Instagram,Image,Summer Sale 2024,9.0,30134.0,22284.0,4146.0,510.0,340.0,-148.0,660.0,135.0,18852.0,171.0,68.14159455700064,18-24,Sample post caption 4372,3.0,4.0,True,INF_026,-0.54,0.1082,13.76,0.0164,73.95,2.19,62.56,0.45,0.77,384.29
POST_04373,2024-06-27,Facebook,Image,Paid Ads Q2,18.0,2047.0,23796.0,637.0,157.0,293.0,75.0,26.0,427.0,22474.0,168.0,115.63949212375519,18-24,Sample post caption 4373,8.0,7.0,False,INF_050,-0.27,0.1185,31.12,0.1815,1162.48,1.27,1097.9,20.86,0.71,-88.76
POST_04374,2025-07-19,Instagram,Story,New Year Promo,4.0,19815.0,1378.0,2427.0,463.0,285.0,591.0,1767.0,541.0,5774.0,32.0,259.1885016028484,18-24,Sample post caption 4374,4.0,2.0,True,,0.82,0.0079,12.25,0.1068,6.95,8.92,29.14,2.73,2.32,240.87
POST_04375,2024-06-12,Twitter,Image,Summer Sale 2024,17.0,31056.0,12286.0,2755.0,1399.0,402.0,563.0,622.0,321.0,18699.0,216.0,54.622351118897406,45-54,Sample post caption 4375,12.0,3.0,False,,0.57,0.1264,8.87,0.0198,39.56,2.0,60.21,1.03,1.76,469.36
POST_04376,2024-12-04,Twitter,Image,New Year Promo,2.0,21744.0,18826.0,337.0,793.0,287.0,62.0,1531.0,335.0,20309.0,77.0,114.917065579769,35-44,Sample post caption 4376,10.0,9.0,False,,0.05,0.0422,1.55,0.341,86.58,7.04,93.4,1.54,0.41,566.13
POST_04377,2025-07-27,Instagram,Carousel,Holiday Campaign 2024,3.0,15410.0,3203.0,1884.0,1228.0,476.0,595.0,883.0,512.0,14950.0,135.0,282.4541974299186,25-34,Sample post caption 4377,8.0,5.0,False,INF_008,-0.81,0.0982,12.23,0.1499,20.79,5.73,97.01,3.32,4.21,56.31
POST_04378,2025-03-12,TikTok,Video,Influencer Collab,3.0,22550.0,24626.0,511.0,2704.0,213.0,393.0,1614.0,170.0,10807.0,179.0,254.05453705441172,35-44,Sample post caption 4378,14.0,6.0,False,,0.89,0.1028,2.27,0.4972,109.21,7.16,47.92,0.75,0.73,217.65
POST_04379,2025-04-18,Facebook,Story,New Year Promo,10.0,16403.0,216.0,4217.0,2367.0,19.0,502.0,1814.0,128.0,17122.0,221.0,428.79550755949145,35-44,Sample post caption 4379,13.0,3.0,False,INF_042,0.42,0.1045,25.71,0.1017,1.32,11.06,104.38,0.78,102.31,111.52
POST_04380,2024-08-25,Twitter,Video,Spring Collection,8.0,47882.0,14702.0,947.0,2501.0,357.0,366.0,126.0,417.0,5225.0,-50.0,75.28986165445728,35-44,Sample post caption 4380,10.0,6.0,False,,-0.93,0.0869,1.98,0.0795,30.7,0.26,10.91,0.87,-0.34,-16.32
POST_04381,2026-03-27,Facebook,Image,New Year Promo,0.0,24131.0,19688.0,640.0,1870.0,229.0,477.0,1479.0,396.0,4751.0,246.0,184.94236784453372,35-44,Sample post caption 4381,3.0,8.0,False,,0.9,0.017,2.65,0.289,81.59,6.13,19.69,1.64,1.25,299.85
POST_04382,2025-02-18,Facebook,Video,Influencer Collab,15.0,29350.0,21494.0,1594.0,1691.0,63.0,254.0,280.0,60.0,24180.0,-36.0,462.1798533855608,45-54,Sample post caption 4382,14.0,1.0,False,INF_015,-0.86,0.0168,5.43,0.2899,73.23,0.95,82.39,0.2,-0.17,-69.71
POST_04383,2025-10-06,Twitter,Carousel,User Generated Content,8.0,21953.0,15283.0,1467.0,579.0,35.0,58.0,1418.0,116.0,2218.0,29.0,397.8991275035127,55+,Sample post caption 4383,2.0,8.0,False,INF_054,0.21,0.0211,6.68,0.2712,69.62,6.46,10.1,0.53,0.19,78.19
POST_04384,2024-07-07,Twitter,Video,Back to School,10.0,18077.0,1935.0,1996.0,1946.0,448.0,519.0,318.0,472.0,14669.0,123.0,298.67866563799697,45-54,Sample post caption 4384,14.0,8.0,False,,-0.21,0.1381,11.04,0.1496,10.7,1.76,81.15,2.61,6.36,-46.77
POST_04385,2024-07-09,YouTube,Video,Summer Sale 2024,5.0,42807.0,20802.0,4969.0,2546.0,210.0,388.0,440.0,396.0,15377.0,-19.0,384.4962651211179,25-34,Sample post caption 4385,13.0,7.0,True,INF_027,0.96,0.0316,11.61,0.0774,48.59,1.03,35.92,0.93,-0.09,-42.78
POST_04386,2025-10-17,Twitter,Story,Back to School,16.0,14565.0,14758.0,1739.0,364.0,170.0,587.0,340.0,596.0,7915.0,-12.0,,18-24,Sample post caption 4386,6.0,4.0,False,INF_027,0.85,0.023,11.94,0.1289,101.33,2.33,54.34,4.09,-0.08,-24.17
POST_04387,2025-11-04,Pinterest,Reel,Summer Sale 2024,11.0,10325.0,7579.0,2268.0,459.0,25.0,425.0,693.0,217.0,22927.0,142.0,455.34358834403326,55+,Sample post caption 4387,3.0,1.0,False,,0.2,0.1483,21.97,0.2008,73.4,6.71,222.05,2.1,1.87,-23.9
POST_04388,2025-03-18,Facebook,Video,Paid Ads Q2,21.0,40572.0,949.0,117.0,131.0,262.0,589.0,118.0,476.0,11431.0,189.0,299.8282195716818,25-34,Sample post caption 4388,4.0,2.0,True,,0.4,0.0007,0.29,2.5626,2.34,0.29,28.17,1.17,19.92,-80.32
POST_04389,2025-02-09,Facebook,Video,Organic Growth,7.0,16740.0,2298.0,2268.0,814.0,289.0,635.0,777.0,267.0,7106.0,22.0,347.81788099012454,18-24,Sample post caption 4389,2.0,3.0,True,,0.64,0.1165,13.55,0.1534,13.73,4.64,42.45,1.59,0.96,11.7
POST_04390,2024-01-30,Facebook,Video,Holiday Campaign 2024,15.0,31635.0,11505.0,431.0,875.0,163.0,501.0,689.0,75.0,874.0,42.0,325.9930405921847,45-54,Sample post caption 4390,5.0,5.0,False,INF_074,0.64,0.1268,1.36,0.7564,36.37,2.18,2.76,0.24,0.37,5.68
POST_04391,2026-01-25,Facebook,Reel,Retargeting Campaign,4.0,39380.0,3462.0,1071.0,352.0,389.0,523.0,712.0,68.0,15293.0,38.0,336.382266499766,35-44,Sample post caption 4391,12.0,3.0,False,,0.2,0.0993,2.72,0.3141,8.79,1.81,38.83,0.17,1.1,5.83
POST_04392,2025-09-20,Twitter,Live,Flash Sale March,20.0,3091.0,11819.0,2816.0,2695.0,420.0,279.0,1391.0,444.0,8526.0,203.0,320.5315204416251,25-34,Sample post caption 4392,3.0,8.0,True,,-0.5,0.1462,91.1,0.1138,382.37,45.0,275.83,14.36,1.72,116.98
POST_04393,2026-06-23,LinkedIn,Image,,0.0,17901.0,15997.0,4384.0,1917.0,61.0,44.0,384.0,297.0,5987.0,183.0,36.88219760912725,35-44,Sample post caption 4393,0.0,6.0,False,,-0.37,0.05,24.49,0.0084,89.36,2.15,33.45,1.66,1.14,420.58
POST_04394,2024-07-21,Facebook,Text,Spring Collection,16.0,24244.0,10429.0,838.0,454.0,85.0,564.0,509.0,473.0,1178.0,88.0,301.9245847852331,35-44,Sample post caption 4394,1.0,3.0,False,,0.33,0.0132,3.46,0.3603,43.02,2.1,4.86,1.95,0.84,-15.71
POST_04395,2025-04-05,YouTube,Video,Brand Refresh,23.0,8065.0,6499.0,234.0,1406.0,72.0,180.0,1605.0,159.0,17013.0,147.0,391.6997131758952,35-44,Sample post caption 4395,7.0,2.0,False,,0.38,0.0361,2.9,1.6739,80.58,19.9,210.95,1.97,2.26,104.88
POST_04396,2025-08-29,TikTok,Image,Spring Collection,20.0,13830.0,9461.0,4485.0,111.0,490.0,400.0,1181.0,7.0,6519.0,239.0,0.1979231902305978,55+,Sample post caption 4396,14.0,3.0,False,INF_019,-0.26,0.0149,32.43,0.0,68.41,8.54,47.14,0.05,2.53,298248.06
POST_04397,2025-03-15,Instagram,Image,,7.0,29653.0,3182.0,4259.0,1234.0,383.0,373.0,1846.0,484.0,6014.0,255.0,445.83788902308174,18-24,Sample post caption 4397,3.0,2.0,True,,0.78,0.0731,14.36,0.1047,10.73,6.23,20.28,1.63,8.01,107.03
POST_04398,2025-02-02,Facebook,Video,Paid Ads Q2,9.0,8401.0,8205.0,828.0,579.0,59.0,233.0,1633.0,87.0,80.0,121.0,476.1168581366865,35-44,Sample post caption 4398,11.0,3.0,False,,-0.2,0.1447,9.86,0.575,97.67,19.44,0.95,1.04,1.47,71.49
POST_04399,2024-01-05,Facebook,Video,User Generated Content,17.0,19036.0,8186.0,2523.0,243.0,476.0,185.0,1740.0,140.0,909.0,-37.0,64.09516134685822,25-34,Sample post caption 4399,14.0,9.0,True,,0.4,0.0776,13.25,0.0254,43.0,9.14,4.78,0.74,-0.45,1257.36
POST_04400,2025-12-22,Facebook,Image,Video Series 2025,14.0,42117.0,409.0,3672.0,2641.0,319.0,74.0,85.0,540.0,8641.0,277.0,267.52610204487075,55+,Sample post caption 4400,14.0,1.0,False,,-0.58,0.0488,8.72,0.0729,0.97,0.2,20.52,1.28,67.73,-84.11
POST_04401,2024-08-07,Facebook,Carousel,Flash Sale March,19.0,14255.0,6500.0,4308.0,1716.0,177.0,709.0,1925.0,524.0,3070.0,102.0,55.29824493006119,18-24,Sample post caption 4401,9.0,3.0,False,,-0.29,0.1359,30.22,0.0128,45.6,13.5,21.54,3.68,1.57,1640.56
POST_04402,2024-07-29,Twitter,Video,Flash Sale March,12.0,21217.0,10281.0,4274.0,2044.0,51.0,590.0,360.0,574.0,5429.0,145.0,141.5039286117968,25-34,Sample post caption 4402,1.0,7.0,False,,0.09,0.092,20.14,0.0331,48.46,1.7,25.59,2.71,1.41,27.2
POST_04403,2024-10-12,Instagram,Carousel,Summer Sale 2024,9.0,48948.0,24081.0,1828.0,1288.0,144.0,232.0,1005.0,342.0,20462.0,127.0,310.7462741562441,55+,Sample post caption 4403,12.0,2.0,True,,-0.92,0.1395,3.73,0.17,49.2,2.05,41.8,0.7,0.53,61.71
POST_04404,2026-02-09,Instagram,Video,Paid Ads Q2,8.0,2142.0,28563.0,1109.0,2628.0,315.0,167.0,791.0,215.0,18363.0,44.0,151.42629577562343,55+,Sample post caption 4404,11.0,3.0,False,,-0.92,0.1448,51.77,0.1365,1333.47,36.93,857.28,10.04,0.15,161.18
POST_04405,2025-12-21,Pinterest,Image,Paid Ads Q2,12.0,18665.0,11396.0,1046.0,2375.0,76.0,534.0,1108.0,505.0,4775.0,290.0,182.77507645354868,18-24,Sample post caption 4405,3.0,6.0,False,INF_012,-0.46,0.1405,5.6,0.1747,61.06,5.94,25.58,2.71,2.54,203.1
POST_04406,2026-04-08,LinkedIn,Video,Spring Collection,2.0,47702.0,24959.0,712.0,373.0,118.0,406.0,358.0,598.0,23212.0,186.0,373.06744363472114,35-44,Sample post caption 4406,6.0,2.0,False,,0.66,0.1038,1.49,0.524,52.32,0.75,48.66,1.25,0.75,-52.02
POST_04407,2026-03-26,YouTube,Image,Organic Growth,21.0,37360.0,14902.0,1388.0,1961.0,208.0,229.0,726.0,73.0,15714.0,260.0,287.49157907304334,25-34,Sample post caption 4407,10.0,1.0,False,,-0.57,0.0753,3.72,0.2071,39.89,1.94,42.06,0.2,1.74,26.26
POST_04408,2024-03-05,Facebook,Video,Spring Collection,22.0,36426.0,17164.0,1896.0,2155.0,181.0,646.0,1156.0,580.0,729.0,27.0,259.02239074361216,45-54,Sample post caption 4408,1.0,2.0,False,,0.77,0.0435,5.21,0.1366,47.12,3.17,2.0,1.59,0.16,123.15
POST_04409,2025-08-14,Instagram,Image,Flash Sale March,2.0,0,7117.0,64,100.0,137.0,292.0,1926.0,68.0,11203.0,193.0,162.0867541581082,35-44,Sample post caption 4409,5.0,4.0,False,,0.43,0.1412,3.06,0.124,16.67,4.51,26.25,0.16,2.71,494.13
POST_04410,2024-04-14,Twitter,Video,Summer Sale 2024,0.0,3758.0,9739.0,3026.0,1513.0,124.0,399.0,1410.0,222.0,7905.0,169.0,352.0755145169547,45-54,Sample post caption 4410,0.0,5.0,True,,0.38,0.0817,80.52,0.1164,259.15,37.52,210.35,5.91,1.74,100.24
POST_04411,2026-03-29,Facebook,Image,New Year Promo,1.0,16419.0,17851.0,681.0,98.0,152.0,37.0,1270.0,385.0,19404.0,169.0,211.98330907600504,25-34,Sample post caption 4411,11.0,1.0,False,,0.35,0.1493,4.15,0.3113,108.72,7.73,118.18,2.34,0.95,199.55
POST_04412,2026-06-11,Facebook,Carousel,New Year Promo,10.0,19178.0,7817.0,2569.0,1951.0,17.0,231.0,1164.0,284.0,9205.0,156.0,449.4068876000292,45-54,Sample post caption 4412,2.0,4.0,False,,0.95,0.1377,13.4,0.1749,40.76,6.07,48.0,1.48,2.0,29.5
POST_04413,2025-07-03,LinkedIn,Text,Paid Ads Q2,13.0,36752.0,24322.0,3327.0,1498.0,63.0,167.0,1973.0,121.0,21159.0,133.0,300.7993577186848,45-54,Sample post caption 4413,8.0,5.0,False,,0.27,0.0568,9.05,0.0904,66.18,5.37,57.57,0.33,0.55,227.96
POST_04414,2024-07-10,LinkedIn,Image,Influencer Collab,9.0,37648.0,3813.0,4762.0,2096.0,496.0,284.0,446.0,440.0,17704.0,64.0,269.1563002891539,18-24,Sample post caption 4414,4.0,4.0,False,INF_032,0.3,0.1313,12.65,0.0565,10.13,1.18,47.03,1.17,1.68,-17.15
POST_04415,2025-01-09,Instagram,Video,Brand Awareness Q1,6.0,19768.0,26369.0,1568.0,2940.0,235.0,102.0,1099.0,456.0,6332.0,73.0,401.56724627789333,18-24,Sample post caption 4415,13.0,2.0,False,INF_080,-0.09,0.0802,7.93,0.2561,133.39,5.56,32.03,2.31,0.28,36.84
POST_04416,2024-11-29,Twitter,Image,Brand Refresh,22.0,38820.0,6978.0,1265.0,2081.0,78.0,144.0,1925.0,163.0,3264.0,187.0,242.7205895436161,18-24,Sample post caption 4416,10.0,1.0,True,,0.74,0.1114,3.26,0.1919,17.98,4.96,8.41,0.42,2.68,296.55
POST_04417,2024-07-20,IG,Carousel,,0.0,40385.0,22130.0,3208.0,2458.0,58.0,754.0,1121.0,262.0,20992.0,57.0,139.6441649989777,45-54,Sample post caption 4417,7.0,4.0,False,,-0.89,0.0721,7.94,0.0435,54.8,2.78,51.98,0.65,0.26,301.38
POST_04418,2025-04-13,Facebook,Video,Product Launch Alpha,6.0,22646.0,28742.0,2358.0,1408.0,410.0,659.0,1998.0,91.0,12874.0,-4.0,77.54850518370876,45-54,Sample post caption 4418,0.0,2.0,False,,-0.31,0.1484,10.41,0.0329,126.92,8.82,56.85,0.4,-0.01,1188.23
POST_04419,2024-04-26,  Instagram  ,Video,Holiday Campaign 2024,14.0,37974.0,26599.0,362.0,718.0,250.0,365.0,1326.0,335.0,19292.0,147.0,280.90923237253946,55+,Sample post caption 4419,3.0,9.0,True,INF_073,-0.43,0.0598,0.95,0.776,70.05,3.49,50.8,0.88,0.55,136.02
POST_04420,2024-09-25,Facebook,Video,Summer Sale 2024,10.0,37265.0,928.0,3239.0,2694.0,313.0,152.0,1489.0,585.0,19427.0,0.0,212.42830043822585,55+,Sample post caption 4420,2.0,4.0,False,INF_090,-0.2,0.0144,8.69,0.0656,2.49,4.0,52.13,1.57,0.0,250.47
POST_04421,2025-11-17,Facebook,Reel,Brand Refresh,5.0,28998.0,28898.0,423.0,2748.0,60.0,421.0,1078.0,313.0,2190.0,143.0,198.6880019110388,18-24,Sample post caption 4421,9.0,3.0,False,,-0.04,0.1287,1.46,0.4697,99.66,3.72,7.55,1.08,0.49,171.28
POST_04422,2026-06-02,Pinterest,Video,New Year Promo,21.0,30007.0,21916.0,4742.0,975.0,466.0,318.0,304.0,465.0,5946.0,19.0,174.70359488297592,55+,Sample post caption 4422,8.0,7.0,True,,0.91,0.1134,15.8,0.0368,73.04,1.01,19.82,1.55,0.09,-13.0
POST_04423,2025-05-16,Twitter,Carousel,Retargeting Campaign,6.0,45511.0,19318.0,3960.0,2751.0,117.0,637.0,1976.0,400.0,10761.0,36.0,335.80610794379004,35-44,Sample post caption 4423,14.0,3.0,Yes,,0.85,0.0189,8.7,0.0848,42.45,4.34,23.64,0.88,0.19,194.22
POST_04424,2025-06-24,TikTok,Video,User Generated Content,6.0,29472.0,27633.0,1598.0,1515.0,78.0,703.0,770.0,560.0,19888.0,24.0,259.4982184437931,55+,Sample post caption 4424,6.0,8.0,False,,0.22,0.0757,5.42,0.1624,93.76,2.61,67.48,1.9,0.09,48.36
POST_04425,2025-10-16,Instagram,Reel,Product Launch Alpha,0.0,14922.0,10837.0,4607.0,2926.0,236.0,484.0,533.0,597.0,23690.0,142.0,268.61932869137416,55+,Sample post caption 4425,11.0,5.0,False,,-0.96,0.1018,30.87,0.0583,72.62,3.57,158.76,4.0,1.31,-0.79
POST_04426,2024-11-16,Instagram,Text,Product Launch Alpha,9.0,19876.0,18731.0,1390.0,908.0,326.0,82.0,34.0,484.0,9494.0,169.0,154.0624006299654,35-44,Sample post caption 4426,2.0,4.0,True,,0.11,0.0615,6.99,0.1108,94.24,0.17,47.77,2.44,0.9,-88.97
POST_04427,2025-09-03,Instagram,Video,Product Launch Alpha,20.0,32506.0,8902.0,4412.0,811.0,170.0,532.0,1563.0,276.0,8981.0,227.0,306.8254891862122,  35-44  ,Sample post caption 4427,13.0,1.0,False,,-0.86,0.1363,13.57,0.0695,27.39,4.81,27.63,0.85,2.55,154.71
POST_04428,2025-01-02,Facebook,Story,Flash Sale March,14.0,10562.0,11386.0,2756.0,601.0,487.0,287.0,1512.0,65.0,24498.0,282.0,201.75803724011428,25-34,Sample post caption 4428,0.0,5.0,False,,-0.28,0.1415,26.09,0.0732,107.8,14.32,231.94,0.62,2.48,274.71
POST_04429,2025-09-17,Facebook,Video,Influencer Collab,7.0,36579.0,27788.0,249.0,969.0,243.0,795.0,681.0,200.0,11491.0,182.0,384.73996988477944,45-54,Sample post caption 4429,12.0,9.0,False,,-0.39,0.1303,0.68,1.5451,75.97,1.86,31.41,0.55,0.65,-11.5
POST_04430,2025-02-05,TikTok,Story,User Generated Content,23.0,34454.0,13537.0,4577.0,2683.0,207.0,488.0,1163.0,467.0,7964.0,177.0,264.76527736297135,45-54,Sample post caption 4430,14.0,8.0,True,,0.3,0.0796,13.28,0.0578,39.29,3.38,23.11,1.36,1.31,119.63
POST_04431,2025-08-24,LinkedIn,Story,Paid Ads Q2,18.0,42274.0,28847.0,619.0,1870.0,343.0,267.0,1014.0,433.0,1964.0,-7.0,-96.66926241945731,18-24,Sample post caption 4431,4.0,4.0,False,,-0.96,0.068,1.46,0.2338,68.24,2.4,4.65,1.02,-0.02,250.32
POST_04432,2024-04-26,Twitter,Image,Retargeting Campaign,2.0,40006.0,7421.0,254.0,1842.0,86.0,632.0,640.0,137.0,24992.0,246.0,73.86483340841005,25-34,Sample post caption 4432,9.0,9.0,False,,0.58,0.0878,0.63,0.2908,18.55,1.6,62.47,0.34,3.31,333.22
POST_04433,2024-12-22,Twitter,Text,Brand Awareness Q1,22.0,7762.0,20419.0,3098.0,137.0,138.0,622.0,1123.0,51.0,1344.0,204.0,349.9679993800758,25-34,Sample post caption 4433,2.0,7.0,False,,0.65,0.0776,39.91,0.113,263.06,14.47,17.32,0.66,1.0,60.44
POST_04434,2024-12-26,YouTube,Video,User Generated Content,14.0,7504.0,1319.0,1600.0,330.0,87.0,78.0,989.0,451.0,2737.0,199.0,185.55285066019144,25-34,Sample post caption 4434,10.0,2.0,False,,-0.94,0.0148,21.32,0.116,17.58,13.18,36.47,6.01,15.09,166.5
POST_04435,2026-05-15,Facebook,Video,Brand Refresh,3.0,46201.0,12948.0,1934.0,201.0,132.0,375.0,1396.0,157.0,19029.0,222.0,32.75559225701846,25-34,Sample post caption 4435,1.0,7.0,True,INF_014,-0.84,0.1182,4.19,0.0169,28.03,3.02,41.19,0.34,1.71,2030.93
POST_04436,2025-04-13,Instagram,Video,User Generated Content,5.0,42705.0,17728.0,515.0,685.0,441.0,596.0,758.0,205.0,10799.0,122.0,457.45935103757296,55+,Sample post caption 4436,2.0,4.0,False,,0.84,0.1412,1.21,0.8883,41.51,1.77,25.29,0.48,0.69,-17.15
POST_04437,2025-09-24,Instagram,Text,Summer Sale 2024,9.0,9642.0,17443.0,3972.0,126.0,38.0,591.0,1046.0,341.0,17188.0,185.0,193.32261550029085,25-34,Sample post caption 4437,4.0,5.0,True,,0.23,0.0736,41.19,0.0487,180.91,10.85,178.26,3.54,1.06,170.53
POST_04438,2024-06-25,TikTok,Image,Retargeting Campaign,17.0,16004.0,10333.0,4874.0,756.0,175.0,150.0,1892.0,315.0,10957.0,-5.0,372.971629577075,18-24,Sample post caption 4438,4.0,1.0,False,,0.92,0.0092,30.45,0.0765,64.57,11.82,68.46,1.97,-0.05,153.64
POST_04439,2026-04-13,Pinterest,Image,Influencer Collab,15.0,27874.0,18191.0,1370.0,1609.0,477.0,755.0,283.0,135.0,8021.0,170.0,229.45759400361422,45-54,Sample post caption 4439,9.0,4.0,False,INF_027,-0.08,0.0484,4.91,0.1675,65.26,1.02,28.78,0.48,0.93,-38.33
POST_04440,2025-11-20,Instagram,Text,Back to School,17.0,8656.0,10206.0,928.0,2432.0,79.0,729.0,112.0,74.0,10144.0,92.0,445.4630445886063,25-34,Sample post caption 4440,7.0,2.0,False,,-0.62,0.0184,10.72,0.48,117.91,1.29,117.19,0.85,0.9,-87.43
POST_04441,2025-12-23,YouTube,Image,Retargeting Campaign,5.0,46223.0,24210.0,78.0,573.0,19.0,14.0,372.0,448.0,22405.0,182.0,14.53612350317407,45-54,Sample post caption 4441,3.0,9.0,False,,-0.26,0.1471,0.17,0.1864,52.38,0.8,48.47,0.97,0.75,1179.57
POST_04442,2026-03-30,TikTok,Image,Brand Refresh,18.0,12906.0,12885.0,813.0,1471.0,220.0,100.0,196.0,68.0,21302.0,215.0,129.70341052015004,35-44,Sample post caption 4442,1.0,8.0,False,INF_089,0.86,0.0205,6.3,0.1595,99.84,1.52,165.06,0.53,1.67,-24.44
POST_04443,2024-10-31,Instagram,Image,Influencer Collab,16.0,42686.0,9433.0,2883.0,2848.0,336.0,779.0,1187.0,560.0,14129.0,139.0,272.8879797468188,18-24,Sample post caption 4443,7.0,3.0,True,,-0.77,0.0121,6.75,0.0947,22.1,2.78,33.1,1.31,1.47,117.49
POST_04444,2026-07-29,Instagram,Video,Back to School,17.0,14964.0,6628.0,2272.0,2941.0,274.0,387.0,892.0,201.0,4405.0,132.0,161.6145620365283,35-44,Sample post caption 4444,12.0,7.0,False,,0.78,0.0783,15.18,0.0711,44.29,5.96,29.44,1.34,1.99,175.97
POST_04445,2025-09-21,Instagram,Video,Brand Awareness Q1,12.0,30116.0,24614.0,2131.0,1172.0,187.0,34.0,821.0,573.0,4798.0,263.0,371.34427682728534,25-34,Sample post caption 4445,14.0,7.0,False,,0.06,0.0098,7.08,0.1743,81.73,2.73,15.93,1.9,1.07,10.54
POST_04446,2025-08-27,Pinterest,Image,Summer Sale 2024,6.0,33849.0,9295.0,4335.0,1929.0,153.0,350.0,1454.0,166.0,13672.0,140.0,344.2090725424739,55+,Sample post caption 4446,7.0,6.0,False,,-0.86,0.0951,12.81,0.0794,27.46,4.3,40.39,0.49,1.51,111.21
POST_04447,2024-03-27,Facebook,Live,Retargeting Campaign,19.0,43096.0,19275.0,2209.0,1590.0,462.0,282.0,1591.0,120.0,18959.0,88.0,12.762151289836265,55+,Sample post caption 4447,9.0,3.0,True,INF_005,-0.2,0.1304,5.13,0.0058,44.73,3.69,43.99,0.28,0.46,6133.28
POST_04448,2025-11-19,TikTok,Text,Flash Sale March,11.0,36420.0,5766.0,3684.0,2226.0,408.0,636.0,9.0,96.0,23167.0,-16.0,300.2565001642673,18-24,Sample post caption 4448,12.0,9.0,False,INF_015,-0.51,0.0376,10.12,0.0815,15.83,0.02,63.61,0.26,-0.28,-98.5
POST_04449,2024-05-17,Instagram,Video,Product Launch Alpha,1.0,17405.0,18838.0,4742.0,1305.0,142.0,735.0,1668.0,376.0,4792.0,291.0,417.943195755261,25-34,Sample post caption 4449,7.0,9.0,True,,0.15,0.1391,27.25,0.0881,108.23,9.58,27.53,2.16,1.54,99.55
POST_04450,2024-11-16,TikTok,Video,Summer Sale 2024,11.0,12038.0,19996.0,4721.0,2430.0,250.0,672.0,397.0,490.0,3713.0,81.0,157.81100383666075,25-34,Sample post caption 4450,11.0,6.0,False,INF_086,-0.7,0.0969,39.22,0.0334,166.11,3.3,30.84,4.07,0.41,25.78
POST_04451,2024-04-30,Instagram,Video,Brand Refresh,11.0,16418.0,28330.0,3663.0,167.0,211.0,524.0,151.0,52.0,8796.0,271.0,69.67947285869997,25-34,Sample post caption 4451,12.0,3.0,False,,0.88,0.0244,22.31,0.019,172.55,0.92,53.58,0.32,0.96,8.35
POST_04452,2024-09-01,Twitter,Carousel,,23.0,20479.0,10064.0,989.0,1865.0,477.0,164.0,190.0,8.0,11542.0,22.0,369.14854334169104,25-34,Sample post caption 4452,13.0,4.0,False,,-0.58,0.0967,4.83,0.3733,49.14,0.93,56.36,0.04,0.22,-74.27
POST_04453,2024-11-08,TikTok,Image,Flash Sale March,3.0,37920.0,17705.0,1303.0,1512.0,148.0,427.0,1819.0,330.0,11988.0,112.0,450.2137307065342,18-24,Sample post caption 4453,10.0,5.0,False,INF_071,0.27,0.0109,3.44,0.3455,46.69,4.8,31.61,0.87,0.63,102.02
POST_04454,2024-04-29,TikTok,Image,Organic Growth,3.0,5506.0,26345.0,3749.0,2814.0,174.0,257.0,276.0,250.0,4416.0,243.0,328.4521109493479,18-24,Sample post caption 4454,0.0,9.0,False,,0.66,0.0524,68.09,0.0876,478.48,5.01,80.2,4.54,0.92,-57.98
POST_04455,2024-07-06,YouTube,Story,Summer Sale 2024,17.0,20761.0,24878.0,3285.0,617.0,418.0,442.0,492.0,359.0,11740.0,172.0,423.02182712571863,18-24,Sample post caption 4455,14.0,3.0,True,,0.19,0.0024,15.82,0.1288,119.83,2.37,56.55,1.73,0.69,-41.85
POST_04456,2025-01-17,Facebook,Video,Flash Sale March,15.0,17958.0,15170.0,3960.0,1793.0,171.0,625.0,1266.0,348.0,16687.0,134.0,499.3325021180623,55+,Sample post caption 4456,11.0,9.0,True,,0.31,0.0662,22.05,0.1261,84.47,7.05,92.92,1.94,0.88,26.77
POST_04457,2025-12-11,LinkedIn,Video,Summer Sale 2024,13.0,30916.0,2818.0,2658.0,1387.0,133.0,119.0,487.0,123.0,16902.0,44.0,249.69304370956291,25-34,Sample post caption 4457,8.0,5.0,False,,-0.18,0.1248,8.6,0.0939,9.12,1.58,54.67,0.4,1.56,-2.48
POST_04458,2024-05-24,Facebook,Story,Influencer Collab,16.0,12950.0,15791.0,3692.0,2223.0,115.0,68.0,1867.0,198.0,20414.0,238.0,467.64435438966916,35-44,Sample post caption 4458,3.0,6.0,False,,-0.8,0.1046,28.51,0.1267,121.94,14.42,157.64,1.53,1.51,99.62
POST_04459,2025-06-07,Instagram,Carousel,Retargeting Campaign,16.0,12701.0,9801.0,2967.0,,356.0,273.0,275.0,410.0,22719.0,121.0,-78.72202745171455,45-54,Sample post caption 4459,3.0,2.0,True,INF_003,-0.74,0.0298,23.36,0.058,77.17,2.17,178.88,3.23,1.23,-20.14
POST_04460,2025-02-01,Twitter,Video,Influencer Collab,2.0,39966.0,24235.0,2951.0,1203.0,202.0,559.0,189.0,379.0,6165.0,258.0,372.8242232784205,18-24,Sample post caption 4460,7.0,2.0,True,,0.4,0.0274,7.38,0.1263,60.64,0.47,15.43,0.95,1.06,-74.65
